,,Target,the wild hair,target,148281971,F1_Adjective_phrase_30,,,M3_Adjective_phrase_30,,7,2,2,
,,P1,the styled hair,mp,256912663,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the straight hair,sem,257116381,,,,,,,,,
,,S2,the thin hair,sem,10681814,,,,,,,,,
,,Un,a haory dog,un,91165610,,,,,,,,,
,,Un,the tied hair,un,53225438,,,,,,,,,
,,,,,,,,,,,,,,
31,bright,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,his bright top,target,306425741,F1_Adjective_phrase_31,,,M3_Adjective_phrase_31,,7,5,1,
,,P1,his tight top,mp,318583148,,,,,,,,,
,,P2,his white top,mp,127241900,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,his green top,un,40769832,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,his navy top,un,23621269600,,,,,,,,,
,,,,,,,,,,,,,,
32,strong,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the strong man,target,133620884,F1_Adjective_phrase_32,,,M3_Adjective_phrase_32,,8,4,1,
,,P1,the wrong man,mp,118661518,,,,,,,,,
,,P2,the young man,distant,298779329,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,his stripy top,un,61875193,,,,,,,,,
,,Un,the elderly man,un,17244962,,,,,,,,,
,,,,,,,,,,,,,,
33,good,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the good boy,target,37074286,F1_Adjective_phrase_33,F2_Adjective_phrase_33,,M3_Adjective_phrase_33,,8,1,1,
,,P1,the gold boy,close,24381398,,,,,,,,,
,,P2,the wood boy,mp,157082213,,,,,,,,,
,,P3,the drunk man,distant,263064422,,,,,,,,,
,,S1,the bad boy,sem,50486182,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the old man,un,131682332,,,,,,,,,
,,Un,the tired boy,un,51871363,,,,,,,,,
,,,,,,,,,,,,,,
36,big,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the big man,target,44182813,F1_Adjective_phrase_36,F2_Adjective_phrase_36,,M3_Adjective_phrase_36,,8,5,1,
,,P1,the bad man,distant,8153444,,,,,,,,,
,,P2,the bin man,mp,9686552,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the small man,sem,50332302,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the thirsty girl,un,42316112,,,,,,,,,
,,Un,the smelly man,un,39075599,,,,,,,,,
,,,,,,,,,,,,,,
37,next,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the next man,target,671596,F1_Adjective_phrase_37,F2_Adjective_phrase_37,,M3_Adjective_phrase_37,,8,4,1,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the last man,sem,948562,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the sad man,un,47099760,,,,,,,,,
,,Un,the bald man,un,6476493,,,,,,,,,
,,,,,,,,,,,,,,
38,great,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the great girl,target,31586129,F1_Adjective_phrase_38,F2_Adjective_phrase_38,,M3_Adjective_phrase_38,,8,1,1,
,,P1,the late girl,mp,21665065,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,the bad girl,sem,14094666,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the big man,un,44182813,,,,,,,,,
,,Un,the smelly girl,un,15080103,,,,,,,,,
,,,,,,,,,,,,,,
