13,beneath,,Linguistic unit,P type,Image ID,Male 1,,,,,Freq bin,Conc bin,Syllable,
,,Target,the cat is beneath the dog,target,132126536,M1_Preposition_sentence_130,,,,,3,2,2,
,,Foil 1,the cat is by the dog,foil 2,78196291,,,,,,,,,
,,Foil 2,the cat is between the dogs,foil 1,34195045,,,,,,,,,
,,Foil 3,the cat is on the dog,foil 3,200514218,,,,,,,,,
,,Other,dogs,other,195612003,,,,,,,,,
,,Other,cats,other,781967421,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
14,beneath,,Linguistic unit,P type,Image ID,Male 1,,,,,Freq bin,Conc bin,Syllable,
,,Target,the girl is beneath the dog,target,322437035,M1_Preposition_sentence_131,,,,,3,2,2,
,,Foil 1,the girl is on the dog,foil 1,125585768,,,,,,,,,
,,Foil 2,the girl is by the dog,foil 2,152951474,,,,,,,,,
,,Foil 3,the girl is behind the dog,foil 3,284147363,,,,,,,,,
,,Other,the girl is by the dog,other,242797159,,,,,,,,,
,,Other,the girl is by the dog,other,88335778,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
