,fly,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,the fly,target,781520,F2_Noun_phrase_1syll_5,M1_Noun_phrase_1syll_5,,,,7,7,1,,,,,
,,P1,the eye,mp,25168917,,,,,,,,,,,,,
,,P2,the spy,mp,40871113,,,,,,,,,,,,,
,,P3,the tie,mp,193059866,,,,,,,,,,,,,
,,S1,the bee,coord,326838527,,,,,,,,,,,,,
,,S2,the glasses,coord,40557715,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,glass,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,the glass,target,10350665,,M1_Noun_phrase_1syll_93,,F1_Noun_phrase_1syll_93,,7,7,1,,,,,
,,P1,the lass,close,26515435,,,,,,,,,,,,,
,,P2,the gas,mp,111186662,,,,,,,,,,,,,
,,P3,the glasses,mp,40557715,,,,,,,,,,,,,
,,S1,he tcup,coord,307023386,,,,,,,,,,,,,
,,S2,the pot,coord,257196229,,,,,,,,,,,,,
,,Un,x,x,,,,,,,,,,,,,,
,,Un,x,x,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,pound,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,the pound,target,248864761,,M1_Noun_phrase_1syll_100,,F1_Noun_phrase_1syll_100,,7,7,1,,,,,
,,P1,the ground,mp,206066563,,,,,,,,,,,,,
,,P2,the hound,mp,213511198,,,,,,,,,,,,,
,,P3,the pond,mp,57479839,,,,,,,,,,,,,
,,S1,the gold,assoc,17808023,,,,,,,,,,,,,
,,S2,the dollar note,coord,236808625,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,page,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The page,target,233737690,,M1_Noun_phrase_1syll_123,,F1_Noun_phrase_1syll_123,,7,7,1,,,,,
,,P1,The age,mp,46801559,,,,,,,,,,,,,
,,P2,The stage,mp,33917242,,,,,,,,,,,,,
,,P3,The cage,mp,229248175,,,,,,,,,,,,,
,,S1,The pen,assoc,251658334,,,,,,,,,,,,,
,,S2,The tree,assoc,325608941,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,seat,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,the seat,target,111217772,,M1_Noun_phrase_1syll_130,,F1_Noun_phrase_1syll_130,,7,7,1,,,,,
,,P1,the feet,mp,311505614,,,,,,,,,,,,,
,,P2,the sheet,mp,5943342,,,,,,,,,,,,,
,,P3,the meat,mp,247763509,,,,,,,,,,,,,
,,S1,the bed,assoc,33724414,,,,,,,,,,,,,
,,S2,the table,assoc,26616139,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,pig,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The pig,target,182523626,,M1_Noun_phrase_1syll_173,,F1_Noun_phrase_1syll_173,,7,7,1,,,,,
,,P1,The wig,mp,206133754,,,,,,,,,,,,,
,,P2,The pip,mp,321021113,,,,,,,,,,,,,
,,P3,The pin,mp,75441568,,,,,,,,,,,,,
,,S1,The cow,coord,13624052929,,,,,,,,,,,,,
,,S2,The stable,un,168274,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,golf,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The golf,target,600023,,M1_Noun_phrase_1syll_177,,F1_Noun_phrase_1syll_177,,7,7,1,,,,,
,,P1,The cough,close,137335274,,,,,,,,,,,,,
,,P2,The wolf,distant,99672713,,,,,,,,,,,,,
,,P3,x,x,x,,,,,,,,,,,,,
,,S1,The football net,assoc,7273203,,,,,,,,,,,,,
,,S2,The hockey,coord,152248385,,,,,,,,,,,,,
,,Un,The gold,un,17808023,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,meal,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The meal,target,558662512,,M1_Noun_phrase_1syll_178,,F1_Noun_phrase_1syll_178,,7,7,1,,,,,
,,P1,The steel,mp,248861005,,,,,,,,,,,,,
,,P2,The eel,mp,259687829,,,,,,,,,,,,,
,,P3,The meat,mp,142786321,,,,,,,,,,,,,
,,S1,The drink,assoc,467518,,,,,,,,,,,,,
,,S2,The plate,assoc,40776951,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,smoke,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The smoke,target,131389160,,M1_Noun_phrase_1syll_179,,F1_Noun_phrase_1syll_179,,7,7,1,,,,,
,,P1,The soak,mp,183494525,,,,,,,,,,,,,
,,P2,x,x,,,,,,,,,,,,,,
,,P3,The yolk,mp,120690565,,,,,,,,,,,,,
,,S1,The cigar,assoc,126855932,,,,,,,,,,,,,
,,S2,The matchbox,assoc,313630025,,,,,,,,,,,,,
,,Un,The oak,un,101169685,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,net,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The net,target,7273203,,M1_Noun_phrase_1syll_180,,F1_Noun_phrase_1syll_180,,7,7,1,,,,,
,,P1,The vet,mp,196926983,,,,,,,,,,,,,
,,P2,The knot,mp,200609186,,,,,,,,,,,,,
,,P3,The jet (ski),mp,255572965,,,,,,,,,,,,,
,,S1,The ball,assoc,195946388,,,,,,,,,,,,,
,,S2,The fish,assoc,164790890,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,bell,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The bell,target,941501,,M1_Noun_phrase_1syll_183,,F1_Noun_phrase_1syll_183,,7,7,1,,,,,
,,P1,The hell,mp,134256908,,,,,,,,,,,,,
,,P2,The shell,mp,50806008,,,,,,,,,,,,,
,,P3,The cell,mp,183717002,,,,,,,,,,,,,
,,S1,The church,assoc,24659568,,,,,,,,,,,,,
,,S2,The school,assoc,77118403,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,pool,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The pool,target,114459544,,M1_Noun_phrase_1syll_184,,F1_Noun_phrase_1syll_184,,7,7,1,,,,,
,,P1,The school,close,77118403,,,,,,,,,,,,,
,,P2,The tool,mp,316114658,,,,,,,,,,,,,
,,P3,The stool,close,258189785,,,,,,,,,,,,,
,,S1,The sea,assoc,341825012,,,,,,,,,,,,,
,,S2,The swimming suit,assoc,145492156,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,wave,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The wave,target,341825012,,M1_Noun_phrase_1syll_185,,F1_Noun_phrase_1syll_185,,7,7,1,,,,,
,,P1,The cave,mp,175283300,,,,,,,,,,,,,
,,P2,x,x,x,,,,,,,,,,,,,
,,P3,The grave,mp,374279860,,,,,,,,,,,,,
,,S1,The boat,assoc,242000377,,,,,,,,,,,,,
,,S2,The wind,assoc,60011,,,,,,,,,,,,,
,,Un,The save,un,90869516,,,,,,,,,,,,,
,,Un,x,x,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,plane,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The plane,target,42196282,,M1_Noun_phrase_1syll_186,,F1_Noun_phrase_1syll_186,,7,7,1,,,,,
,,P1,The lane,mp,21213726,,,,,,,,,,,,,
,,P2,x,x,x,,,,,,,,,,,,,
,,P3,The pain,mp,174531992,,,,,,,,,,,,,
,,S1,The boat,coord,157824602,,,,,,,,,,,,,
,,S2,The car,coord,9545845848,,,,,,,,,,,,,
,,P2,The pane,un,256784143,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,suit,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The suit,target,96547844,,M1_Noun_phrase_1syll_187,,F1_Noun_phrase_1syll_187,,7,7,1,,,,,
,,P1,The boot,mp,103290425,,,,,,,,,,,,,
,,P2,The root,mp,104458295,,,,,,,,,,,,,
,,P3,The flute,mp,74014495,,,,,,,,,,,,,
,,S1,The dress,coord,27455199,,,,,,,,,,,,,
,,S2,The briefcase,assoc,95587774,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,pan,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The pan,target,15791161,,M1_Noun_phrase_1syll_188,,F1_Noun_phrase_1syll_188,,7,7,1,,,,,
,,P1,The can,mp,31871613,,,,,,,,,,,,,
,,P2,The fan,mp,86530687,,,,,,,,,,,,,
,,P3,The plan,mp,27330630,,,,,,,,,,,,,
,,S1,The spoon,assoc,241049668,,,,,,,,,,,,,
,,S2,The plate,assoc,40776951,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,gun,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The gun,target,297191459,,M1_Noun_phrase_1syll_189,,F1_Noun_phrase_1syll_189,,7,7,1,,,,,
,,P1,The bun,mp,255437584,,,,,,,,,,,,,
,,P2,The sun,mp,11111,,,,,,,,,,,,,
,,P3,The run,mp,11668575,,,,,,,,,,,,,
,,S1,The police woman,assoc,5401774,,,,,,,,,,,,,
,,S2,The knife,coord,22159341,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,lamb,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The lamb,target,99703931,,M1_Noun_phrase_1syll_190,,F1_Noun_phrase_1syll_190,,7,7,1,,,,,
,,P1,The jam,mp,134500634,,,,,,,,,,,,,
,,P2,The dam,mp,113655994,,,,,,,,,,,,,
,,P3,The tram,mp,93781645,,,,,,,,,,,,,
,,S1,The calf,assoc,129933092,,,,,,,,,,,,,
,,S2,The piglet,assoc,301031825,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,screen,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The screen,target,234158740,,M1_Noun_phrase_1syll_191,,F1_Noun_phrase_1syll_191,,7,7,1,,,,,
,,P1,The scream,mp,29662705,,,,,,,,,,,,,
,,P2,The scene,mp,149938298,,,,,,,,,,,,,
,,P3,The cream,close,3232937,,,,,,,,,,,,,
,,S1,The keyboard,assoc,222047851,,,,,,,,,,,,,
,,S2,The film,assoc,101597905,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,note,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The note,target,13298068,,M1_Noun_phrase_1syll_192,,F1_Noun_phrase_1syll_192,,7,7,1,,,,,
,,P1,The boat,mp,242000377,,,,,,,,,,,,,
,,P2,The goat,mp,283711718,,,,,,,,,,,,,
,,P3,The coat,mp,282882188,,,,,,,,,,,,,
,,S1,The laptop,assoc,53715597,,,,,,,,,,,,,
,,S2,The book,assoc,96598565,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,sheep,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The sheep,target,54959410,,M1_Noun_phrase_1syll_193,,F1_Noun_phrase_1syll_193,,7,7,1,,,,,
,,P1,The sheet,mp,6510816,,,,,,,,,,,,,
,,P2,The shop,mp,36599685,,,,,,,,,,,,,
,,P3,The ship,mp,154107677,,,,,,,,,,,,,
,,S1,The goat,coord,283711718,,,,,,,,,,,,,
,,S2,The cow,coord,4114507999,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,milk,,Linguistic unitLinguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,the milk,target,33559462,F2_Noun_phrase_1syll_201,,M2_Noun_phrase_1syll_201,,,7,7,1,,,,,
,,P1,the silk,mp,335717462,,,,,,,,,,,,,
,,P2,the mill,mp,376154074,,,,,,,,,,,,,
,,P3,the mink,mp,138468362,,,,,,,,,,,,,
,,S1,the cheese,assoc,467941654,,,,,,,,,,,,,
,,S2,the coffee,assoc,126791708,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,clothes,,Linguistic unitLinguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,the clothes,target,222173905,F2_Noun_phrase_1syll_202,,M2_Noun_phrase_1syll_202,,,7,7,1,,,,,
,,P1,the hose,mp,106051277,,,,,,,,,,,,,
,,P2,the nose,mp,30725120,,,,,,,,,,,,,
,,P3,the toes,mp,41543275,,,,,,,,,,,,,
,,S1,the shop,assoc,258518522,,,,,,,,,,,,,
,,S2,the wardrobe,assoc,33723657,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,bus,,Linguistic unitLinguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,the bus,target,64567547654,F2_Noun_phrase_1syll_203,,M2_Noun_phrase_1syll_203,,,7,7,1,,,,,
,,P1,the puss,mp,16409109,,,,,,,,,,,,,
,,P2,the bust,mp,334771715,,,,,,,,,,,,,
,,P3,the bun,mp,255437584,,,,,,,,,,,,,
,,S1,the car,assoc,323450258,,,,,,,,,,,,,
,,S2,the train,assoc,214028590,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,lift,,Linguistic unitLinguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,the lift,target,20398704,F2_Noun_phrase_1syll_204,,M2_Noun_phrase_1syll_204,,,7,7,1,,,,,
,,P1,the loft,mp,279318857,,,,,,,,,,,,,
,,P2,the gift,mp,53354971,,,,,,,,,,,,,
,,P3,x,x,x,,,,,,,,,,,,,
,,S1,the escalator,assoc,235322389,,,,,,,,,,,,,
,,S2,the skyscraper,assoc,246847408,,,,,,,,,,,,,
,,Un,the stairs,un,90409999,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,skin,,Linguistic unitLinguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,the skin,target,260573111,F2_Noun_phrase_1syll_205,,M2_Noun_phrase_1syll_205,,,7,7,1,,,,,
,,P1,x,x,x,,,,,,,,,,,,,
,,P2,the bin,mp,41314,,,,,,,,,,,,,
,,P3,the tin,mp,31871613,,,,,,,,,,,,,
,,S1,the skeleton,assoc,233393104,,,,,,,,,,,,,
,,S2,the muscles,assoc,295422497,,,,,,,,,,,,,
,,Un,the fin,un,182084594,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,hat,,Linguistic unitLinguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,the hat,target,1695759612,F2_Noun_phrase_1syll_206,,M2_Noun_phrase_1syll_206,,,7,7,1,,,,,
,,P1,the bat,mp,2226055,,,,,,,,,,,,,
,,P2,the cat,mp,16409109,,,,,,,,,,,,,
,,P3,the flat,mp,46214473,,,,,,,,,,,,,
,,S1,the hair,assoc,41395810,,,,,,,,,,,,,
,,S2,the glasses,assoc,40557715,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,roof,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,a roof,target,106637366,F2_Noun_phrase_1syll_216,,M2_Noun_phrase_1syll_216,,,7,7,1,,,,,
,,P1,a tooth,close,382306536,,,,,,,,,,,,,
,,P2,a hoof,close,221163019,,,,,,,,,,,,,
,,P3,x,x,x,,,,,,,,,,,,,
,,S1,a chimney,assoc,71542111,,,,,,,,,,,,,
,,S2,a wall,coord,152469683,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,a toothbrush,un,28093608,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,sauce,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,the sauce,target,34015735,F2_Noun_phrase_1syll_227,,M2_Noun_phrase_1syll_227,,,7,7,1,,,,,
,,P1,the sword,mp,187830593,,,,,,,,,,,,,
,,P2,the saw,mp,20346460,,,,,,,,,,,,,
,,P3,the horse,mp,296131085,,,,,,,,,,,,,
,,S1,the salt,coord,21575860,,,,,,,,,,,,,
,,S2,x,x,x,,,,,,,,,,,,,
,,Un,the pig,un,182523626,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,hole,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The hole (in a sock),target,272268626,F2_Noun_phrase_1syll_237,,M2_Noun_phrase_1syll_237,,,7,7,1,,,,,
,,P1,The mole,mp,260573111,,,,,,,,,,,,,
,,P2,The hoe,mp,153540158,,,,,,,,,,,,,
,,P3,The hose,mp,106051277,,,,,,,,,,,,,
,,S1,The knitting,assoc,360527153,,,,,,,,,,,,,
,,S2,The new socks,assoc,249013738,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,crowd,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The crowd,target,60003,F2_Noun_phrase_1syll_238,,M2_Noun_phrase_1syll_238,,,7,7,1,,,,,
,,P1,The cloud,mp,34993927,,,,,,,,,,,,,
,,P2,The crown,mp,37385332,,,,,,,,,,,,,
,,P3,The loud,close,29662705,,,,,,,,,,,,,
,,S1,The empty street,assoc,119690572,,,,,,,,,,,,,
,,S2,The traffic,assoc,6000222,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,cloud,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The cloud,target,34993927,F2_Noun_phrase_1syll_239,,M2_Noun_phrase_1syll_239,,,7,7,1,,,,,
,,P1,The crowd,mp,60003,,,,,,,,,,,,,
,,P2,The clown,mp,169753799,,,,,,,,,,,,,
,,P3,The claw,mp,179789882,,,,,,,,,,,,,
,,S1,The plain sky,assoc,119845582,,,,,,,,,,,,,
,,S2,The rainfall,assoc,148484927,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,ship,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The ship,target,154107677,F2_Noun_phrase_1syll_240,,M2_Noun_phrase_1syll_240,,,7,7,1,,,,,
,,P1,The chips,close,37659009,,,,,,,,,,,,,
,,P2,The sip,mp,1941570,,,,,,,,,,,,,
,,P3,The sheep,mp,54959410,,,,,,,,,,,,,
,,S1,The captain,assoc,276834866,,,,,,,,,,,,,
,,S2,The kayak,assoc,35138139,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,kid,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The kid,target,17985635,F2_Noun_phrase_1syll_241,,M2_Noun_phrase_1syll_241,,,7,7,1,,,,,
,,P1,The lid,mp,365532281,,,,,,,,,,,,,
,,P2,The grid,mp,335035877,,,,,,,,,,,,,
,,P3,x,x,x,,,,,,,,,,,,,
,,S1,The adult,assoc,2519003,,,,,,,,,,,,,
,,S2,The playground,assoc,42543815,,,,,,,,,,,,,
,,S2,The kayak,un,35138139,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,wood,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The wood,target,256933990,F2_Noun_phrase_1syll_242,,M2_Noun_phrase_1syll_242,,,7,7,1,,,,,
,,P1,the wool,mp,234180859,,,,,,,,,,,,,
,,P2,The hood,mp,326456171,,,,,,,,,,,,,
,,P3,The wool,mp,234180859,,,,,,,,,,,,,
,,S1,The nest,assoc,261696743,,,,,,,,,,,,,
,,S2,The saw,assoc,20346460,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,mouth,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The mouth,target,16776497,F2_Noun_phrase_1syll_243,,M2_Noun_phrase_1syll_243,,,7,7,1,,,,,
,,P1,The south,mp,255437761,,,,,,,,,,,,,
,,P2,The mouse,mp,38857743,,,,,,,,,,,,,
,,P3,The moth,close,294389513,,,,,,,,,,,,,
,,S1,The eye,assoc,25168917,,,,,,,,,,,,,
,,S2,The lipstick,assoc,285503072,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,snow,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The snow,target,372064699,F2_Noun_phrase_1syll_245,,M2_Noun_phrase_1syll_245,,,7,7,1,,,,,
,,P1,The bow,mp,218792995,,,,,,,,,,,,,
,,P2,The toe,mp,706954256,,,,,,,,,,,,,
,,P3,The plough,close,334650443,,,,,,,,,,,,,
,,S1,The rain,assoc,43859197,,,,,,,,,,,,,
,,S2,The cold,assoc,28666396,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,egg,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The egg,target,120690565,F2_Noun_phrase_1syll_246,,M2_Noun_phrase_1syll_246,,,7,7,1,,,,,
,,P1,The leg,mp,8677638,,,,,,,,,,,,,
,,P2,The keg,mp,151451303,,,,,,,,,,,,,
,,P3,The peg,mp,217046,,,,,,,,,,,,,
,,S1,The hen,assoc,159430508,,,,,,,,,,,,,
,,S2,The bacon,assoc,249194314,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,meat,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The meat,target,296284007,F2_Noun_phrase_1syll_247,,M2_Noun_phrase_1syll_247,,,7,7,1,,,,,
,,P1,The seat,mp,111217772,,,,,,,,,,,,,
,,P2,The meal,mp,242752654,,,,,,,,,,,,,
,,P3,The mat,mp,35213598,,,,,,,,,,,,,
,,S1,The vegetables,assoc,35749240,,,,,,,,,,,,,
,,S2,The knife,assoc,414583714,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,cake,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The cake,target,1684878,F2_Noun_phrase_1syll_248,,M2_Noun_phrase_1syll_248,,,7,7,1,,,,,
,,P1,The rake,mp,161480588,,,,,,,,,,,,,
,,P2,The flake,close,329189048,,,,,,,,,,,,,
,,P3,The snake,close,81449107,,,,,,,,,,,,,
,,S1,The chocolate,assoc,238754788,,,,,,,,,,,,,
,,S2,The oven,assoc,129827282,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,plant,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The plant,target,51599364,F2_Noun_phrase_1syll_249,,M2_Noun_phrase_1syll_249,,,7,7,1,,,,,
,,P1,The pants,close,39108647,,,,,,,,,,,,,
,,P2,The plan,mp,27330630,,,,,,,,,,,,,
,,P3,The plait,mp,288040880,,,,,,,,,,,,,
,,S1,The pot,assoc,102442264,,,,,,,,,,,,,
,,S2,The watering can,assoc,95225710,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
